Epoch,Loss,set5,set11,set14
594,0.0028068703203462065,0,29.06792894442721,0
595,0.0027849204814992846,0,29.215599905966396,0
596,0.0027347029373049735,0,29.183822168564678,0
597,0.002787507241591811,0,29.20328739213629,0
598,0.0026807865942828357,0,29.16555372053309,0
599,0.002770184767432511,0,29.212757531272697,0
600,0.002766645543742925,0,29.196656954016433,0
601,0.00278780895518139,0,29.254658932743006,0
602,0.002728980539832264,0,29.299020051160763,0
603,0.0026552993594668806,0,29.34780731928938,0
604,0.002829741302412003,0,29.32153233901909,0
605,0.00267203456023708,0,29.27312607801391,0
606,0.0026487298053689302,0,29.296418681471593,0
607,0.0026492944383062424,0,29.24846258450261,0
608,0.0027635977207683027,0,29.306586538099648,0
609,0.002624742011539638,0,29.342568853805798,0
610,0.0025629563326947393,0,29.347487187249513,0
611,0.0026718246866948903,0,29.288633051527338,0
612,0.002704819848295301,0,29.29407519388942,0
613,0.002611090303398669,0,29.30321731899771,0
614,0.0027224897989071906,0,29.312379922047615,0
615,0.0027439217874780297,0,29.305709497245413,0
616,0.002768639922142029,0,29.330783670225593,0
617,0.002726772641763091,0,29.305629349751054,0
618,0.002679316815920174,0,29.300335859397055,0
619,0.00279775551520288,0,29.298704509623292,0
620,0.002717004814185202,0,29.315296229441614,0
621,0.0028064966155216097,0,29.25649766398595,0
622,0.0026951406127773223,0,29.297632202074098,0
623,0.0026275604171678425,0,29.315989646684386,0
624,0.0027508481335826217,0,29.29146023201156,0
625,0.0027103067399002613,0,29.407037409053768,0
626,0.002649512004572898,0,29.28136901802964,0
627,0.0027272503171116113,0,29.25501343096348,0
628,0.0026436601928435267,0,29.321403313388533,0
629,0.0026961841061711313,0,29.328425378121437,0
630,0.0027213533036410807,0,29.32619849075387,0
631,0.00266312193358317,0,29.303386564783043,0
632,0.0026700429199263452,0,29.327776554118383,0
633,0.002573823696002364,0,29.35455702179428,0
634,0.0027173804049380125,0,29.340649643010714,0
635,0.00268030769424513,0,29.267082150728402,0
636,0.0026901067118160426,0,29.25936766421172,0
637,0.0026153913396410643,0,29.235148522319196,0
638,0.0027237129909917714,0,29.28605331906617,0
639,0.00273142829304561,0,29.292730527176968,0
640,0.002765216047409922,0,29.254063277824812,0
641,0.002683692506980151,0,29.31101606935742,0
642,0.002665139464661479,0,29.381736145240236,0
643,0.002689596249256283,0,29.330405395139397,0
644,0.002723454153165221,0,29.270296337029468,0
645,0.0027645339793525635,0,29.282489964802696,0
646,0.0026361044053919615,0,29.273623262293654,0
647,0.0026862238231115045,0,29.244352081314876,0
648,0.002648087569978088,0,29.38743327495547,0
649,0.0027149247960187497,0,29.312865528995847,0
650,0.0026816538255661727,0,29.326869677280854,0
651,0.0027151843602769075,0,29.364650157554742,0
652,0.0027126522315666078,0,29.30252576378168,0
653,0.0027419499261304736,0,29.35270138901518,0
654,0.002659873052034527,0,29.28719061855458,0
655,0.002723205846268684,0,29.34153911461244,0
656,0.002657499616034329,0,29.322230965291684,0
657,0.0027538905758410694,0,29.312746127938325,0
658,0.0026115946052595973,0,29.30185924459352,0
659,0.002714736943598837,0,29.29858851673564,0
660,0.00260568713536486,0,29.32645995873337,0
661,0.002666069916449487,0,29.378823416270347,0
662,0.0026044811867177485,0,29.3133880886727,0
663,0.0027805730677209796,0,29.36088142735517,0
664,0.002663666328880936,0,29.23099953736689,0
665,0.002746127739083022,0,29.42531835010544,0
666,0.0026862409827299416,0,29.340684983635096,0
667,0.00260690248105675,0,29.40219296304161,0
668,0.0026539184362627567,0,29.144749088492304,0
669,0.0027317583514377473,0,29.323934018430574,0
670,0.0026253721630200744,0,29.320084409158515,0
671,0.002638107668608427,0,29.362396408671472,0
672,0.00276042707497254,0,29.2696372782015,0
673,0.0026994776050560175,0,29.276080562209586,0
674,0.002691283819731325,0,29.383093066392323,0
675,0.00275794900720939,0,29.340427995680056,0
676,0.002779931982513517,0,29.309138874841164,0
677,0.0026844665315002205,0,29.36621738410653,0
678,0.002734534735791385,0,29.29888977956115,0
679,0.002707407840061933,0,29.273457570428448,0
680,0.0025847209501080213,0,29.30672351156056,0
681,0.0025855874479748307,0,29.33389009296294,0
682,0.002710567151661962,0,29.285182257172277,0
683,0.002622411944903433,0,29.275379463828617,0
684,0.002678015080746263,0,29.312522593105196,0
685,0.002707810360006988,0,29.328342777809045,0
686,0.002669995971955359,0,29.375489614435175,0
687,0.002709465427324176,0,29.353969340871796,0
688,0.002731758295558393,0,29.360571122577017,0
689,0.0026918550604023038,0,29.349959269349185,0
690,0.002721508238464594,0,29.36740702552587,0
691,0.0026587377535179256,0,29.397846726366524,0
692,0.0026934309024363758,0,29.261144323806544,0
693,0.002742717110086232,0,29.280922484789418,0
694,0.002637508159969002,0,29.361129998258487,0
695,0.00269552435958758,0,29.288359422720497,0
696,0.00266481407918036,0,29.360417111734968,0
697,0.0026163106225430967,0,29.30346252545015,0
698,0.002639857823960483,0,29.355348539290613,0
699,0.002667838102206588,0,29.31250022493374,0
700,0.0025721319089643657,0,29.36105197425753,0
701,0.002672281505074352,0,29.352046035347367,0
702,0.0027224048995412886,0,29.3159706292198,0
703,0.0026905302377417686,0,29.354644721509,0
704,0.0026993853249587117,0,29.307443079063034,0
705,0.0026592869008891283,0,29.342940846734198,0
706,0.002702944006305188,0,29.302350106682855,0
707,0.0026747196190990506,0,29.311808777599655,0
708,0.002684480978641659,0,29.28423994125591,0
709,0.0026261019567027687,0,29.300866409348295,0
710,0.0025935809849761426,0,29.336886162753807,0
711,0.0026820567366667093,0,29.33007803851141,0
712,0.0026652962644584475,0,29.26963290872635,0
713,0.002698591307271272,0,29.242403826901864,0
714,0.002584899184294045,0,29.388367327640022,0
715,0.002711506474297494,0,29.35602184890931,0
716,0.002715455952566117,0,29.318367391345475,0
717,0.0026959070563316347,0,29.35688456115578,0
718,0.002764188989531249,0,29.395670460064597,0
719,0.002662419583648443,0,29.36823055871574,0
720,0.002672290375921875,0,29.373513812308683,0
721,0.0026691659190692008,0,29.35048511290835,0
722,0.002743011412676424,0,29.416762623942475,0
723,0.0026907513360492886,0,29.39149716445793,0
724,0.0025995172397233544,0,29.345448958941862,0
725,0.002630429498385638,0,29.303188725451307,0
726,0.002674492495134473,0,29.336697549097938,0
727,0.0026933054672554136,0,29.42087138321452,0
728,0.0026652709138579667,0,29.371435638415882,0
729,0.0027281977073289453,0,29.358953750562307,0
730,0.0027180316159501673,0,29.329076536743113,0
731,0.0025976612558588387,0,29.40087818739172,0
732,0.0027535777422599494,0,29.40266192620252,0
733,0.0026451914524659513,0,29.353887119328817,0
734,0.0026192129869014023,0,29.373446004517294,0
735,0.002704547676257789,0,29.37668298268384,0
736,0.002629704817663878,0,29.392883842692765,0
737,0.0026578433346003292,0,29.369048734214154,0
738,0.0027448964677751066,0,29.353227922715337,0
739,0.002744495621882379,0,29.2272614989728,0
740,0.0026243556686677038,0,29.383947295420896,0
741,0.002597194460686296,0,29.366558291515027,0
742,0.0026131788035854697,0,29.3889263178054,0
743,0.0026505801547318697,0,29.368558043219124,0
744,0.0026022463594563305,0,29.406412113140092,0
745,0.002647404409945011,0,29.413814516170774,0
746,0.0026893442682921886,0,29.34774254268604,0
747,0.0025990800210274755,0,29.33499265802591,0
748,0.002676820419728756,0,29.390664141742494,0
749,0.002608366592321545,0,29.316988317486945,0
750,0.0026820987462997437,0,29.392836048747903,0
751,0.002636304432526231,0,29.37913585349691,0
752,0.0026962366187945007,0,29.334600281807216,0
753,0.00265118787297979,0,29.32676515848688,0
754,0.0025919396337121727,0,29.407017315215718,0
755,0.002660497622564435,0,29.321243542396903,0
756,0.0025942684640176596,0,29.324347240143364,0
757,0.0027268179086968303,0,29.336698502285437,0
758,0.0026744465669617055,0,29.34194540193304,0
759,0.0026755888178013267,0,29.32659454546678,0
760,0.002588814813643694,0,29.291534789469505,0
761,0.0027434336883015932,0,29.300327809645136,0
762,0.0027366927545517685,0,29.294108339989297,0
763,0.0025280892592854797,0,29.423771813554875,0
764,0.0027047454891726374,0,29.391156422320037,0
765,0.0026809365302324297,0,29.351626154051647,0
766,0.0026344919926486908,0,29.31009237369547,0
767,0.002675427910871804,0,29.426594334275705,0
768,0.0026314818393439053,0,29.4205815240236,0
769,0.002648450550623238,0,29.364930314485914,0
770,0.0026565383607521655,0,29.413367405878237,0
771,0.002701800409704447,0,29.350352801637072,0
772,0.0026180287450551986,0,29.293625816432712,0
773,0.0027373530087061227,0,29.278319016532155,0
774,0.0026322166435420514,0,29.338895613670385,0
775,0.0025849509984254837,0,29.437643138046905,0
776,0.0026863874634727837,0,29.36423198492762,0
777,0.0027144564455375076,0,29.356778303260352,0
778,0.0026272431784309445,0,29.36786159357915,0
779,0.0026909687416628004,0,29.377414443906478,0
780,0.002683648981619626,0,29.334918551942938,0
781,0.002727821171283722,0,29.348897289259607,0
782,0.0027211974537931383,0,29.35027126882029,0
783,0.0026989492401480676,0,29.374021283468664,0
784,0.002663421481847763,0,29.337930291513985,0
785,0.00264868009602651,0,29.3945859926506,0
786,0.002613472070079297,0,29.361692047924745,0
787,0.002605524004902691,0,29.345318941749614,0
788,0.002684502876363695,0,29.374990126316746,0
789,0.002665377256926149,0,29.376870645371643,0
790,0.002682743074838072,0,29.333484410758423,0
791,0.0027067533554509283,0,29.32005714981756,0
792,0.002621761318296194,0,29.36381542992808,0
793,0.0026135532860644163,0,29.419806509256922,0
794,0.0027276162640191615,0,29.416221171618723,0
795,0.0027024439186789095,0,29.328812495266412,0
796,0.002716735496651381,0,29.34281240442056,0
797,0.0027545964694581926,0,29.31677204779754,0
798,0.0026862910366617144,0,29.352418945946475,0
799,0.0026842508069239556,0,29.397466561050166,0
800,0.0026989088905975222,0,29.390664466549477,0
801,0.002718953893054277,0,29.387692814197997,0
802,0.00272401746828109,0,29.447777901078357,0
803,0.0026051794993691146,0,29.40143049085448,0
804,0.0026614219578914343,0,29.442332974306215,0
805,0.0026399130607023835,0,29.44399169903551,0
806,0.0026471006777137518,0,29.430360714037253,0
807,0.002625090715009719,0,29.48863011519813,0
808,0.002660852326080203,0,29.449712245473066,0
809,0.002658998544793576,0,29.428385919775238,0
810,0.002622937425039709,0,29.432071175543346,0
811,0.0026513979397714137,0,29.403928510959577,0
812,0.002693461994640529,0,29.44455792414385,0
813,0.0026487895497120917,0,29.40110863543591,0
814,0.00266748076537624,0,29.44386721776125,0
815,0.002567067937925458,0,29.45591379697197,0
816,0.0027382569201290607,0,29.43135504943831,0
817,0.0026892801886424424,0,29.408788792422868,0
818,0.0027658156491816043,0,29.45390015668156,0
819,0.002547783553600311,0,29.45521277260109,0
820,0.0025798956234939397,0,29.442431137385608,0
821,0.002627846028190106,0,29.476515198505993,0
822,0.002718759477138519,0,29.44830463919502,0
823,0.0026886622956953945,0,29.432325823994983,0
824,0.0026105297124013305,0,29.440304133693136,0
825,0.0026655303756706415,0,29.452902754024276,0
826,0.002654434950090945,0,29.390050425223375,0
827,0.0027229187288321556,0,29.476465313653172,0
828,0.0027217843709513544,0,29.473218576054595,0
829,0.0026453258190304043,0,29.5023755436814,0
830,0.0026705322717316448,0,29.4208508865472,0
831,0.002668429350014776,0,29.4740988497388,0
832,0.0026736098411493004,0,29.488713654317277,0
833,0.0026766698504798116,0,29.454725488897655,0
834,0.0026189163932576775,0,29.43971208261845,0
835,0.0025842555705457926,0,29.468928423168986,0
836,0.002630920426454395,0,29.474556277563888,0
837,0.0025838942010886967,0,29.4521376440475,0
838,0.0027167490031570194,0,29.440175856010626,0
839,0.002605719594284892,0,29.448332862482854,0
840,0.0025939961662515996,0,29.41619118103569,0
841,0.0027033737767487766,0,29.454542711834105,0
842,0.002575720709282905,0,29.449482640615326,0
843,0.002651061937212944,0,29.416768705972764,0
844,0.002694620881229639,0,29.42753722181336,0
845,0.002734603746794164,0,29.449367326806478,0
846,0.0026709528523497284,0,29.48672163281369,0
847,0.0025366079295054077,0,29.49157317974151,0
848,0.0026280113216489553,0,29.49181765576232,0
849,0.002689281420316547,0,29.462660247931673,0
850,0.0027001426299102602,0,29.479018465903017,0
851,0.0026713055674917998,0,29.446262208771817,0
852,0.002623873753473163,0,29.45236406253698,0
853,0.00258793470216915,0,29.46931628343033,0
854,0.002649679414462298,0,29.42390368820296,0
855,0.002604208681732416,0,29.49625782957197,0
856,0.0026867175754159687,0,29.48379320167966,0
857,0.002651819728780538,0,29.442969486699564,0
858,0.0026471887808293105,0,29.480721718510893,0
859,0.0027005335013382138,0,29.436007320238993,0
860,0.002664511825423688,0,29.469799912918983,0
861,0.002643221439793706,0,29.410374248312873,0
862,0.0026736180088482797,0,29.45067306638874,0
863,0.0026508215605281294,0,29.454435925480823,0
864,0.0025907100550830366,0,29.460299381998194,0
865,0.002623676601797342,0,29.494160130097065,0
866,0.002678011190146208,0,29.425342923461752,0
867,0.0026785056735388934,0,29.43650334663923,0
868,0.002693634966854006,0,29.459806631466734,0
869,0.002596976987551898,0,29.445862859914293,0
870,0.002688332262914628,0,29.451391385078395,0
871,0.002664944240823388,0,29.439947451125633,0
872,0.0027121816808357833,0,29.468752701111978,0
873,0.002588294423185289,0,29.471438016202605,0
874,0.0026911970647051932,0,29.436228784476103,0
875,0.002677907417528331,0,29.471489163828338,0
876,0.0026288032601587473,0,29.46771274764561,0
877,0.002586829208303243,0,29.441101987709512,0
878,0.0025682814209721985,0,29.468411461640077,0
879,0.002673878720961511,0,29.417009766774594,0
880,0.0025845444248989223,0,29.371273781510965,0
881,0.002638776262756437,0,29.41132608218655,0
882,0.002675242628902197,0,29.45879749843783,0
883,0.002748939679004252,0,29.453911020022097,0
884,0.002679283795878291,0,29.45675928408913,0
885,0.0025212300312705336,0,29.453808896413772,0
886,0.002710360533092171,0,29.44680666235456,0
887,0.0026422045193612576,0,29.453973335315876,0
888,0.0025157994823530316,0,29.409474769495365,0
889,0.0025670881336554885,0,29.46576407544364,0
890,0.0025943966885097324,0,29.460704076508254,0
891,0.0026485544233582916,0,29.469707890931673,0
892,0.0026381815155036748,0,29.389736086004994,0
893,0.0026896912744268776,0,29.459052349827708,0
894,0.0026147741451859473,0,29.45550187190339,0
895,0.002695793597958982,0,29.425594111496913,0
896,0.002679621549323201,0,29.429951761199376,0
897,0.0026261082012206316,0,29.420167706683834,0
898,0.0026800185139290987,0,29.445075069585847,0
899,0.0026905022212304177,0,29.485946956730587,0
900,0.0026431689341552557,0,29.438341481688028,0
901,0.0026851559104397894,0,29.4312553624585,0
902,0.002626575999893248,0,29.45345600717966,0
903,0.002695638732984662,0,29.466713387680546,0
904,0.0026099481107667087,0,29.456769382259758,0
905,0.0027282870351336896,0,29.407616376578627,0
906,0.0026778259966522455,0,29.454558243054386,0
907,0.0027154056704603137,0,29.486327360399493,0
908,0.0026873107836581766,0,29.47011194223944,0
909,0.002676856121979654,0,29.470207335243654,0
910,0.0025679949996992944,0,29.51598587509103,0
911,0.0027320104255340993,0,29.455338114027292,0
912,0.002694211096968502,0,29.464855664096742,0
913,0.002606591240037233,0,29.422837443719096,0
914,0.0026363741559907792,0,29.48027960058753,0
915,0.00265491196885705,0,29.457543657235497,0
916,0.0026264601107686756,0,29.4828450591605,0
917,0.0027266738866455853,0,29.445953922540458,0
918,0.0025753081333823504,0,29.519470273632365,0
919,0.0026350112282671036,0,29.467039216839677,0
920,0.002665377969387919,0,29.482855917695534,0
921,0.002673029399011284,0,29.39728105423836,0
922,0.0026734447316266595,0,29.465981174899444,0
923,0.0026170269516296685,0,29.45284319695918,0
924,0.002711158227175474,0,29.47441287804039,0
925,0.0026245677401311694,0,29.491525723300505,0
926,0.002617404160555452,0,29.440445486446034,0
927,0.0026236936333589255,0,29.43692057312436,0
928,0.002621602250728756,0,29.495145481116822,0
929,0.002681197696365416,0,29.452296329263426,0
930,0.0026342278509400787,0,29.469735452731605,0
931,0.0026288206153549255,0,29.414724734329834,0
932,0.0026492624403908847,0,29.49041239919576,0
933,0.002607244681566954,0,29.48097335554138,0
934,0.0025871957396157086,0,29.428471829573972,0
935,0.0026984712528064845,0,29.460006167965027,0
936,0.002608022834174335,0,29.312694478274796,0
937,0.0026833343831822276,0,29.459349406824312,0
938,0.0025885529210790993,0,29.484052305414366,0
939,0.0026054302882403137,0,29.409946136269138,0
940,0.002653422600124031,0,29.46117877903599,0
941,0.0026631859224289654,0,29.399430303147835,0
942,0.002673581256531179,0,29.495339879098257,0
943,0.002730959071777761,0,29.429922503914987,0
944,0.002691638791002333,0,29.45062275126459,0
945,0.0026505226898007094,0,29.42761564461932,0
946,0.002619788108859211,0,29.37238974243338,0
947,0.0026036073011346163,0,29.471095455412634,0
948,0.0026947161299176515,0,29.463782628328364,0
949,0.002645207706373185,0,29.47237887900626,0
950,0.0026255216496065257,0,29.456219312615474,0
951,0.0026084389630705116,0,29.483964697921138,0
952,0.002673270832747221,0,29.46027954283072,0
953,0.0025568033591844143,0,29.456602051091725,0
954,0.0025705052679404618,0,29.466147730469185,0
955,0.002627683309838176,0,29.475767528648486,0
956,0.002700291352812201,0,29.487339682880588,0
957,0.002692805747501552,0,29.495207506329635,0
958,0.002603465437423438,0,29.488736742922583,0
959,0.0026747962809167804,0,29.52612164378542,0
960,0.00263991016196087,0,29.472167822231437,0
961,0.002701207895297557,0,29.50800617553083,0
962,0.0026006390736438333,0,29.488741440013825,0
963,0.0026454758504405617,0,29.47966898159175,0
964,0.0026640593190677465,0,29.525290650120667,0
965,0.002597517396789044,0,29.487380740409,0
966,0.0026588446903042496,0,29.518527093079705,0
967,0.002625979783479124,0,29.47967429301133,0
968,0.0027807069406844674,0,29.523833550360333,0
969,0.002615089330356568,0,29.507522371543576,0
970,0.002618225256446749,0,29.441419991011355,0
971,0.002682751405518502,0,29.496031335732706,0
972,0.00267235315637663,0,29.464901156899728,0
973,0.0025793488044291734,0,29.505698469922855,0
974,0.0025974614126607776,0,29.407247951259954,0
975,0.0026633026846684515,0,29.486810492290942,0
976,0.0025922128511592746,0,29.49565314526283,0
977,0.0026913257269188763,0,29.52715152657427,0
978,0.002706753646489233,0,29.480433137713074,0
979,0.0027228323137387634,0,29.426287102000018,0
980,0.0027715884265489877,0,29.501808396491025,0
981,0.002643594443798065,0,29.45940882620321,0
982,0.0026177068357355893,0,29.50083579102861,0
983,0.00256648073438555,0,29.497682746603036,0
984,0.002662100503221154,0,29.475292727341188,0
985,0.0026708531891927122,0,29.461722829404035,0
986,0.002543443727772683,0,29.450380442451145,0
987,0.0026447813026607035,0,29.440237861659547,0
988,0.002571264454163611,0,29.451373807837015,0
989,0.0026466689142398536,0,29.42432434362537,0
990,0.0026686008693650367,0,29.483489686530632,0
991,0.0026133980811573563,0,29.491337427665858,0
992,0.002621591275092214,0,29.44797305537151,0
993,0.002688886390533298,0,29.53327006738856,0
994,0.0025812300806865095,0,29.450337407300875,0
995,0.0026899629132822156,0,29.42908292603209,0
996,0.0026765604387037458,0,29.474038894283378,0
997,0.002595486140344292,0,29.473995254054447,0
998,0.0026420532097108664,0,29.447938422323144,0
999,0.002586605940014124,0,29.425577490111763,0
1000,0.00276636280817911,0,29.496936697934242,0
1001,0.0026251458073966207,0,29.46809141074689,0
1002,0.0026246513170190156,0,29.49769148344592,0
1003,0.002595824943855405,0,29.510568878074743,0
1004,0.0027137713180854918,0,29.51294680935372,0
1005,0.002602880415506661,0,29.518641564984588,0
1006,0.002673130491748452,0,29.450041033003227,0
1007,0.002667364375665784,0,29.498016873843014,0
1008,0.0025929892272688448,0,29.493355737605672,0
1009,0.002721012628171593,0,29.49899554027369,0
1010,0.0026088998443447053,0,29.455458508876276,0
1011,0.0026474125147797167,0,29.51634417098434,0
1012,0.0025273157726041972,0,29.515558974104128,0
1013,0.0025949111697264014,0,29.504511798635654,0
1014,0.0026120757893659174,0,29.474861563421292,0
1015,0.00267126000020653,0,29.48612143514787,0
1016,0.0026355408667586744,0,29.483573404953837,0
1017,0.0025670438003726303,0,29.52210537949551,0
1018,0.002709050157573074,0,29.477302398249197,0
1019,0.002612916259095073,0,29.508556265755193,0
1020,0.0027138329576700928,0,29.537174913609046,0
1021,0.002555477295536548,0,29.515501463805716,0
1022,0.0026266100257635117,0,29.51782901591632,0
1023,0.0025922266487032174,0,29.495676673001967,0
1024,0.002628954891115427,0,29.47464954135822,0
1025,0.002594671305269003,0,29.52904284575229,0
1026,0.0026232420303858818,0,29.505539744635072,0
1027,0.0026386047736741605,0,29.493118350009215,0
1028,0.002594998236745596,0,29.505759393276602,0
1029,0.0026501355553045867,0,29.51366095573826,0
1030,0.002669064886868,0,29.532327545914992,0
1031,0.002545272537972778,0,29.52299147127096,0
1032,0.0025559751852415502,0,29.507095825845468,0
1033,0.0025940462993457912,0,29.53446184548845,0
1034,0.0026490379171445967,0,29.531164845002795,0
1035,0.0026030871691182255,0,29.53043492007183,0
1036,0.002608192937914282,0,29.5147283197222,0
1037,0.0026471173367463054,0,29.4968601049323,0
1038,0.0026394903264008464,0,29.52506876086062,0
1039,0.0026747977384366096,0,29.51344325647941,0
1040,0.00267937041586265,0,29.529736979223923,0
1041,0.00264926852658391,0,29.529944454966607,0
1042,0.002621309934183955,0,29.523020150950114,0
1043,0.002657841476611793,0,29.49703972133492,0
1044,0.0025729402084834875,0,29.517965805385074,0
1045,0.0025453413114883004,0,29.547256123162764,0
1046,0.0026664167549461126,0,29.509714140841403,0
1047,0.002619747775606811,0,29.524309062336172,0
1048,0.002665635752491653,0,29.50626844740073,0
1049,0.0026243704347871243,0,29.51656521239494,0
1050,0.0026781554659828545,0,29.50327961142359,0
1051,0.0026191996154375373,0,29.55067449289718,0
1052,0.0026956575899384915,0,29.53057909251522,0
1053,0.0026916070026345553,0,29.49743351747792,0
1054,0.0025899278838187457,0,29.4966500468849,0
1055,0.0026298329117707907,0,29.503561028604302,0
1056,0.002580676591023803,0,29.551213160289933,0
1057,0.0025563527597114444,0,29.499543746470923,0
1058,0.0025749060534872113,0,29.480535209821426,0
1059,0.002612738497555256,0,29.519574269082124,0
1060,0.0026151063083671034,0,29.505531696943795,0
1061,0.002676153110805899,0,29.538417975042922,0
1062,0.0026717936457134783,0,29.5361089589651,0
1063,0.0025933933979831636,0,29.530689967115016,0
1064,0.002647413650993258,0,29.51341668735762,0
1065,0.0027094915718771516,0,29.527658069243042,0
1066,0.0026596984220668674,0,29.52201491208033,0
1067,0.0025737293087877335,0,29.515019594129832,0
1068,0.0027340449928306043,0,29.527831058528236,0
1069,0.0026785829523578285,0,29.557398795377125,0
1070,0.002523074820637703,0,29.55165173934039,0
1071,0.0026671268115751445,0,29.537200352469792,0
1072,0.002661291842814535,0,29.561281294602153,0
1073,0.0026173243089579047,0,29.531404895745332,0
1074,0.002659573450218886,0,29.531843496214186,0
1075,0.0026371138356626033,0,29.505039820338848,0
1076,0.0026502732513472437,0,29.53575266211908,0
1077,0.0025204163277521728,0,29.522625759339448,0
1078,0.002583225890994072,0,29.531886714226825,0
1079,0.0027240769169293343,0,29.543867160212674,0
1080,0.0026088908198289573,0,29.51267330610235,0
1081,0.0026653911895118654,0,29.508890999379727,0
1082,0.0026251083239912988,0,29.546232263267708,0
1083,0.0025996520719490947,0,29.525561275658973,0
1084,0.0026791172870434823,0,29.530047039868204,0
1085,0.002653094152919948,0,29.549384337846845,0
1086,0.0026729661296121775,0,29.522599421558496,0
1087,0.00265971883200109,0,29.526242210934523,0
1088,0.0026402094680815936,0,29.511315295538342,0
1089,0.0026241331407800316,0,29.533969450168613,0
1090,0.002585923755541444,0,29.509277483346196,0
1091,0.0026418990921229122,0,29.529307484377966,0
1092,0.0026644597947597503,0,29.491312305649455,0
1093,0.002647262392565608,0,29.521190221353468,0
1094,0.002632937568705529,0,29.501026130157026,0
1095,0.002664600359275937,0,29.49697150438412,0
1096,0.002652180914301425,0,29.520428201270757,0
1097,0.00255743597401306,0,29.51940711162092,0
1098,0.0026218064478598533,0,29.562968955617805,0
1099,0.0026256577693857253,0,29.520451831569176,0
1100,0.002559082955121994,0,29.54117927747733,0
1101,0.002572931330651045,0,29.533994880375534,0
1102,0.002630395479500294,0,29.516058834941166,0
1103,0.0025337831140495835,0,29.541153333811998,0
1104,0.002652247434016317,0,29.55632807829767,0
1105,0.0025925495475530623,0,29.52379370407868,0
1106,0.0026547598955221473,0,29.546353660850187,0
1107,0.0026759377354756,0,29.54302742771819,0
1108,0.0025546199618838726,0,29.54853521460315,0
1109,0.0027056273515336216,0,29.502900261662933,0
1110,0.002601201857905835,0,29.533119910958934,0
1111,0.0025946481083519756,0,29.523622591673952,0
1112,0.002617060977499932,0,29.48511308444071,0
1113,0.00257308644708246,0,29.482777680473657,0
1114,0.002626811855006963,0,29.543753207693825,0
1115,0.002585565592162311,0,29.53952208623017,0
1116,0.002639764528721571,0,29.56485387982757,0
1117,0.0026027092919684944,0,29.526457053169853,0
1118,0.0026104869460687042,0,29.5385666135531,0
1119,0.0026406375272199512,0,29.544695832304456,0
1120,0.002579102034214884,0,29.518721629235305,0
1121,0.002611078640911728,0,29.52790108149487,0
1122,0.0026624763244763017,0,29.503007643854172,0
1123,0.002477968770544976,0,29.537905182070883,0
1124,0.002633993763010949,0,29.507424985204363,0
1125,0.0026265712012536824,0,29.540568332377635,0
1126,0.0026093616569414736,0,29.528225786534858,0
1127,0.0026244920399039985,0,29.49960272487469,0
1128,0.0025936942640691994,0,29.567150849716654,0
1129,0.0025850593438372016,0,29.487292160522063,0
1130,0.00265817228006199,0,29.54008865495132,0
1131,0.002648501906078309,0,29.535988275893033,0
1132,0.0026329362904652953,0,29.504207558259555,0
1133,0.002708759268280119,0,29.542523600340225,0
1134,0.0026615389715880155,0,29.54408561306459,0
1135,0.002610178415197879,0,29.525371501117185,0
1136,0.002607410841155797,0,29.53217667298263,0
1137,0.002714416377712041,0,29.52136979753051,0
1138,0.002678199768997729,0,29.514695621782128,0
1139,0.002512056415434927,0,29.52538000325632,0
1140,0.0026392956846393646,0,29.562587581982413,0
1141,0.0025853512855246665,0,29.51873870996643,0
1142,0.002572032487951219,0,29.49200380565321,0
1143,0.002609487548470497,0,29.549958530695417,0
1144,0.0026578838424757122,0,29.535735191430522,0
1145,0.0026483903266489505,0,29.518923006717046,0
1146,0.0025897186156362295,0,29.545081561260087,0
1147,0.002641794262453914,0,29.48984698240083,0
1148,0.0025484016491100193,0,29.53335975478782,0
1149,0.002637361530214548,0,29.48501056621433,0
1150,0.002611251980997622,0,29.505528228991754,0
1151,0.0025424420996569097,0,29.481691900166997,0
1152,0.002578684939071536,0,29.49745073575137,0
1153,0.0026497293869033457,0,29.49189247765522,0
1154,0.0026036740909330548,0,29.542108814808067,0
1155,0.0025726618804037572,0,29.524916165275695,0
1156,0.0026084071141667664,0,29.503589018413823,0
1157,0.002643634108826518,0,29.507122255968888,0
1158,0.0026287131127901374,0,29.53526137932856,0
1159,0.002629235985223204,0,29.543098068945724,0
1160,0.0026552150305360557,0,29.49964255295384,0
1161,0.002564013230148703,0,29.47178991829752,0
1162,0.002655400075018406,0,29.517767853921576,0
1163,0.0025668602506630123,0,29.46394135383162,0
1164,0.0026019008620642124,0,29.54123495285493,0
1165,0.00258261974202469,0,29.538588233937652,0
1166,0.0026941747521050273,0,29.531718077877944,0
1167,0.0026206236379221082,0,29.50571730463744,0
1168,0.0026255651167593898,0,29.55339832939039,0
1169,0.0026716821594163775,0,29.5623702168226,0
1170,0.0026309027103707193,0,29.57469622801166,0
1171,0.00264769826317206,0,29.508724186986637,0
1172,0.0026364251505583526,0,29.510885771330223,0
1173,0.002656402331776917,0,29.551859126424436,0
1174,0.002613412637729198,0,29.549879601541047,0
1175,0.0026509326952509583,0,29.547402610519338,0
1176,0.0025281049381010233,0,29.5150460890982,0
1177,0.002579870675690472,0,29.50829880438366,0
1178,0.0026892591593787075,0,29.52617802131127,0
1179,0.002730298948008567,0,29.531857024761212,0
